世界遺産 2019.03.10　ヒエラポリスとパムッカレ
世界遺産 2019.03.03　南部ラグーンのロックアイランド群
世界遺産 2019.02.24　プランバナン寺院遺跡群
世界遺産 2019.02.17　紅河ハニ棚田の文化的景観
世界遺産 2019.02.10　ボイン川沿いの遺跡群
世界遺産 2019.02.03　グヌンムル国立公園
世界遺産 2019.01.20　ワディ・ラム保護地域
世界遺産 2019.01.13　リュウゼツランの景観とテキーラの古い産業施設群
世界遺産 2019.01.06　カリブ海の世界遺産
世界遺産 第585回：2008.03.23放送：ロレンツ国立公園 II
世界遺産 第584回：2008.03.16放送：ロレンツ国立公園 I
世界遺産 第583回：2008.03.09放送：慶州歴史地区
世界遺産 第582回：2008.03.02放送：タムガルの考古的景観にある岩絵群
世界遺産 第581回：2008.02.24放送：ビスカヤ橋
世界遺産 第580回：2008.02.17放送：ニサのパルティア時代の要塞
世界遺産 第580回：2008.02.17放送：国立歴史文化公園“古代メルヴ”
世界遺産 第579回：2008.02.10放送：パーヌルル国立公園
世界遺産 第578回：2008.02.03放送：サンクト・ペテルブルグ歴史地区と関連建造物群 II
世界遺産 第577回：2008.01.27放送：サンクト・ペテルブルグ歴史地区と関連建造物群 I
世界遺産 第576回：2008.01.13放送：シドニー・オペラ・ハウス
世界遺産 第575回：2008.01.06放送：スマトラの熱帯雨林遺産
世界遺産 第574回：2007.12.23放送：サンティアゴ・デ・コンポステーラ（旧市街）
世界遺産 第573回：2007.12.16放送：サマルカンド─文化交差路
世界遺産 第572回：2007.12.09放送：ボルドー・月の港
世界遺産 第571回：2007.12.02放送：アッシジ、サンフランチェスコ聖堂と関連遺跡群
世界遺産 第570回：2007.11.25放送：古典主義の都ヴァイマール
世界遺産 第569回：2007.11.18放送：サカテカス歴史地区
世界遺産 第568回：2007.11.11放送：氷河　Glacier ～世界遺産が語る地球46億年 II～
世界遺産 第567回：2007.11.04放送：火山　Volcanoes　～世界遺産が語る地球46億年 I～
世界遺産 第566回：2007.10.28放送：リュウゼツラン景観とテキーラの伝統的産業施設群
世界遺産 第565回：2007.10.21放送：アイールとテネレの自然保護区
世界遺産 第564回：2007.10.14放送：アルベロベッロのトゥルッリ
世界遺産 第563回：2007.10.07放送：ソロヴェツキー諸島の文化と歴史遺産群
世界遺産 第562回：2007.09.30放送：ザモシチ旧市街
世界遺産 第561回：2007.09.23放送：キュー王立植物園
世界遺産 第560回：2007.09.16放送：チュニス旧市街
世界遺産 第559回：2007.09.09放送：屋久島 II
世界遺産 第558回：2007.09.02放送：屋久島 I
世界遺産 第557回：2007.08.26放送：プランタン－モレトゥスの家屋・工房・博物館複合体
世界遺産 第556回：2007.08.19放送：古都アユタヤ
世界遺産 第555回：2007.08.12放送：プエルト・プリンセサ地下河川国立公園
世界遺産 第554回：2007.08.05放送：ハバナ旧市街と要塞
世界遺産 第553回：2007.07.22放送：マルタの巨石神殿群
世界遺産 第552回：2007.07.15放送：アントニ・ガウディの作品群 II
世界遺産 第551回：2007.07.08放送：アントニ・ガウディの作品群 I
世界遺産 第550回：2007.07.01放送：石見銀山遺跡とその文化的景観
世界遺産 第549回：2007.06.24放送：ジェンネ旧市街
世界遺産 第548回：2007.06.17放送：リヴァプール 海商都市
世界遺産 第547回：2007.06.10放送：ヤヴォルとシフィドニツァの平和教会
世界遺産 第546回：2007.06.03放送：ハーロン湾
世界遺産 第545回：2007.05.27放送：プエブロ・デ・タオス
世界遺産 第544回：2007.05.20放送：ピコ島のブドウ園文化の景観
世界遺産 第543回：2007.05.13放送：ヴァル・ディ・ノートの後期バロック様式の町々
世界遺産 第542回：2007.05.06放送：万里の長城（II）
世界遺産 第541回：2007.04.29放送：万里の長城（I）
世界遺産 第540回：2007.04.22放送：エオリエ諸島
世界遺産 第539回：2007.04.15放送：アイット－ベン－ハドゥの集落
世界遺産 第538回：2007.04.08放送：古代都市ウシュマル
世界遺産 第537回：2007.04.01放送：モルドヴァ地方の教会群
世界遺産 第536回：2007.03.25放送：九寨溝の自然景観と歴史地区
世界遺産 第535回：2007.03.11放送：サラマンカ旧市街
世界遺産 第534回：2007.03.04放送：オルホン渓谷の文化的景観
世界遺産 第533回：2007.02.25放送：ヒエラポリスとパムッカレ
世界遺産 第532回：2007.02.18放送：ルイス・バラガン邸と仕事場
世界遺産 第531回：2007.02.11放送：ナハニ国立公園
世界遺産 第530回：2007.02.04放送：プラハ歴史地区
世界遺産 第529回：2007.01.28放送：日本の世界遺産II～自然遺産のすべて～
世界遺産 第528回：2007.01.21放送：日本の世界遺産I～文化遺産のすべて～
世界遺産 第527回：2007.01.07放送：四川のジャイアントパンダ保護区群
世界遺産 第526回：2006.12.24放送：テッサロニキの初期キリスト教とビザンティン様式の建造物群
世界遺産 第525回：2006.12.17放送：古都平遥
世界遺産 第524回：2006.12.10放送：ローマの水道橋　ポン・デュ・ガール
世界遺産 第523回：2006.12.03放送：イベリア半島 地中海沿岸地方の岩絵
世界遺産 第522回：2006.11.26放送：サナア旧市街
世界遺産 第521回：2006.11.19放送：メテオラ
世界遺産 第520回：2006.11.12放送：ワインのある風景　世界遺産の記憶
世界遺産 第519回：2006.11.05放送：黄金の世界史　世界遺産の記憶
世界遺産 第518回：2006.10.29放送：ウッド・バッファロー国立公園
世界遺産 第517回：2006.10.22放送：リマ歴史地区
世界遺産 第516回：2006.10.15放送：峨眉山と楽山大仏
世界遺産 第515回：2006.10.08放送：モスタル旧市街の古橋地区
世界遺産 第514回：2006.10.01放送：ゲベル・バルカルとナパタ地域の遺跡群
世界遺産 第513回：2006.09.24放送：アルケスナンの王立製塩所
世界遺産 第512回：2006.09.17放送：タフテ・ソレイマーン
世界遺産 第511回：2006.09.10放送：ハンザ同盟都市ヴィスビー
世界遺産 第510回：2006.09.03放送：チャビンの考古遺跡
世界遺産 第509回：2006.08.27放送：アウシュヴィッツ強制収容所
世界遺産 第508回：2006.08.20放送：グアダラハラのオスピシオ・カバーニャス
世界遺産 第507回：2006.08.13放送：中世市場都市プロヴァン
世界遺産 第506回：2006.08.06放送：武陵源の自然景観と歴史地域
世界遺産 第505回：2006.07.30放送：タスマニア原生地域（II）
世界遺産 第504回：2006.07.23放送：タスマニア原生地域（I）
世界遺産 第503回：2006.07.16放送：イェリング墳墓、ルーン文字石碑と教会
世界遺産 第503回：2006.07.16放送：ビルカとフーヴゴーデン
世界遺産 第502回：2006.07.09放送：チロエ諸島の教会
世界遺産 第501回：2006.07.02放送：イルリサット・アイスフィヨルド II
世界遺産 第500回：2006.06.25放送：イルリサット・アイスフィヨルド I
世界遺産 第499回：2006.06.18放送：チャトラパティ・シヴァージー・ターミナス駅
世界遺産 第498回：2006.06.11放送：シャーク湾、西オーストラリア
世界遺産 第497回：2006.05.28放送：世界遺産の記憶 レオナルド・ダ・ヴィンチ
世界遺産 第496回：2006.05.21放送：城壁都市シバーム
世界遺産 第495回：2006.05.14放送：古代都市チチェン・イツァ
世界遺産 第494回：2006.05.07放送：マチュ・ピチュの歴史保護区
世界遺産 第493回：2006.04.30放送：ベスト・オブ「世界遺産」 V　空から見る地球の素顔
世界遺産 第492回：2006.04.23放送：ベスト・オブ「世界遺産」 IV　エジプト古代文明の輝き
世界遺産 第491回：2006.04.16放送：ベスト・オブ「世界遺産」 III　海の驚異
世界遺産 第490回：2006.04.09放送：ベスト・オブ「世界遺産」 II　空から見るイタリア
世界遺産 第489回：2006.04.02放送：ベスト・オブ「世界遺産」 I　空から見る万里の長城
世界遺産 第488回：2006.03.26放送：クルアーニー／ランゲル・セントイライアス／グレイシャー・ベイ…
世界遺産 第487回：2006.03.19放送：クルアーニー／ランゲル・セントイライアス／グレイシャー・ベイ…
世界遺産 第486回：2006.03.12放送：マドリウ・ペラフィータ・クラロー渓谷
世界遺産 第485回：2006.03.05放送：マサダ
世界遺産 第484回：2006.02.26放送：エルサレム旧市街とその城壁II
世界遺産 第483回：2006.02.19放送：エルサレム旧市街とその城壁I
世界遺産 第482回：2006.02.12放送：デル・モンテ城
世界遺産 第481回：2006.02.05放送：スコーグスシュルコゴーデン
世界遺産 第480回：2006.01.29放送：ファテープル・シークリー
世界遺産 第479回：2006.01.22放送：サーミ人地域
世界遺産 第478回：2006.01.15放送：古都奈良の文化財
世界遺産 第477回：2006.01.08放送：白神山地
世界遺産 第476回：2005.12.25放送：リトルポーランドの木造教会群
世界遺産 第475回：2005.12.18放送：ティヴォリのヴィッラ・アドリアーナ
世界遺産 第475回：2005.12.18放送：ティヴォリのエステ家別荘
世界遺産 第474回：2005.12.11放送：バムとその文化的景観
世界遺産 第474回：2005.12.11放送：エバーグレーズ国立公園
世界遺産 第473回：2005.12.04放送：グランドキャニオン国立公園
世界遺産 第472回：2005.11.27放送：ミディ運河
世界遺産 第471回：2005.11.20放送：リオ・ピントゥラスの手の洞窟
世界遺産 第470回：2005.11.13放送：ブリュッセルのグランプラス
世界遺産 第469回：2005.11.06放送：古都グアナファトと近隣の鉱山群
世界遺産 第468回：2005.10.30放送：ターヌムの岩絵
世界遺産 第467回：2005.10.23放送：ヴァルベルイの無線電信局
世界遺産 第466回：2005.10.16放送：タージ・マハル
世界遺産 第465回：2005.10.09放送：ラパ・ヌイ国立公園
世界遺産 第464回：2005.10.02放送：セルー・ゲーム・リザーブ（II）
世界遺産 第463回：2005.09.25放送：セルー・ゲーム・リザーブ（I）
世界遺産 第462回：2005.09.18放送：マーマッラプラムの建造物群
世界遺産 第461回：2005.09.04放送：ラウマ旧市街
世界遺産 第460回：2005.08.28放送：マプングブエの文化的景観
世界遺産 第459回：2005.08.21放送：チャンパサックの文化的景観にあるワット・プーと関連古代遺産
世界遺産 第458回：2005.07.31放送：知床（II）
世界遺産 第457回：2005.07.24放送：知床(I)
世界遺産 第456回：2005.07.17放送：ペルセポリス
世界遺産 第455回：2005.07.10放送：ドレスデンのエルベ川流域
世界遺産 第454回：2005.07.03放送：フエの建造物群
世界遺産 第453回：2005.06.26放送：リートフェルト設計のシュレーダー邸
世界遺産 第452回：2005.06.19放送：泰山
世界遺産 第451回：2005.06.12放送：フィレンツェ歴史地区(II)
世界遺産 第450回：2005.06.05放送：フィレンツェ歴史地区(I)
世界遺産 第449回：2005.05.29放送：パナマのカリブ海沿岸の要塞群：ポルトベロとサン・ロレンソ
世界遺産 第449回：2005.05.29放送：パナマ・ビエホ古代遺跡とパナマ歴史地区
世界遺産 第448回：2005.05.22放送：イスファハーンのイマーム広場
世界遺産 第447回：2005.05.15放送：トシェビーチのユダヤ人地区と聖プロコピウス聖堂
世界遺産 第446回：2005.05.08放送：古代都市エル・タヒン
世界遺産 第445回：2005.05.01放送：秦の始皇帝陵
世界遺産 第444回：2005.04.24放送：ケープ・フロラ保護地域
世界遺産 第443回：2005.04.17放送：ガダーミス旧市街
世界遺産 第442回：2005.04.10放送：ブリュールのアウグストゥスブルク宮殿と別邸ファルケンルスト
世界遺産 第441回：2005.04.03放送：ダリエン国立公園
世界遺産 第440回：2005.03.27放送：ベルリンの博物館島
世界遺産 第439回：2005.03.20放送：ベリーズのバリア・リーフ保護区(II)
世界遺産 第438回：2005.03.13放送：ベリーズのバリア・リーフ保護区(I)
世界遺産 第437回：2005.03.06放送：ドゥブロヴニク旧市街
世界遺産 第436回：2005.02.27放送：ドゥッガ / トゥッガ
世界遺産 第435回：2005.02.20放送：トカイ地方のワイン産地の文化的景観
世界遺産 第434回：2005.02.13放送：黄山
世界遺産 第433回：2005.02.06放送：メンフィスとその墓地遺跡=ギザからダハシュールまでのピラミッ…
世界遺産 第432回：2005.01.30放送：メンフィスとその墓地遺跡=ギザからダハシュールまでのピラミッ…
世界遺産 第431回：2005.01.23放送：メンフィスとその墓地遺跡=ギザからダハシュールまでのピラミッ…
世界遺産 第430回：2005.01.16放送：紀伊山地の霊場と参詣道 II
世界遺産 第429回：2005.01.09放送：紀伊山地の霊場と参詣道 I
世界遺産 第428回：2004.12.26放送：レプティス・マグナの古代遺跡
世界遺産 第427回：2004.12.19放送：クルシュー砂州
世界遺産 第426回：2004.12.12放送：ウワダン、シンゲッティ、ティシットとウワラタの古い集落
世界遺産 第425回：2004.12.05放送：タリン旧市街
世界遺産 第424回：2004.11.28放送：ライン渓谷
世界遺産 第423回：2004.11.21放送：ウカシュランバ/ドラッケンズバーグ公園
世界遺産 第422回：2004.11.14放送：アレキーパ市歴史地区
世界遺産 第421回：2004.11.07放送：シングヴェットリル国立公園
世界遺産 第420回：2004.10.31放送：ザンジバル島のストーンタウン
世界遺産 第419回：2004.10.24放送：ユネスコ「無形文化遺産」スペシャル III
世界遺産 第418回：2004.10.17放送：ユネスコ「無形文化遺産」スペシャル II
世界遺産 第417回：2004.10.10放送：ユネスコ「無形文化遺産」スペシャル I
世界遺産 第416回：2004.10.03放送：トンガリロ国立公園
世界遺産 第415回：2004.09.26放送：孔廟・孔林・孔府
世界遺産 第414回：2004.09.19放送：ドニャーナ国立公園（II）
世界遺産 第413回：2004.09.12放送：ドニャーナ国立公園（I）
世界遺産 第412回：2004.09.05放送：スオメンリンナの要塞群
世界遺産 第411回：2004.08.29放送：チキトスのイエズス会伝道施設
世界遺産 第410回：2004.08.08放送：頤和園
世界遺産 第409回：2004.08.01放送：コルドバ歴史地区
世界遺産 第408回：2004.07.25放送：ウルル=カタ・ジュタ国立公園
世界遺産 第407回：2004.07.18放送：キリマンジャロ国立公園
世界遺産 第406回：2004.07.04放送：ポルト歴史地区
世界遺産 第405回：2004.06.27放送：蘇州古典庭園
世界遺産 第404回：2004.06.20放送：ティワナク：ティワナク文化の宗教的・政治的中心地
世界遺産 第403回：2004.06.13放送：バンダルガン国立公園
世界遺産 第402回：2004.06.06放送：麗江旧市街
世界遺産 第401回：2004.05.30放送：トロイ遺跡
世界遺産 第400回：2004.05.23放送：モン・サン・ミシェルとその湾
世界遺産 第399回：2004.05.16放送：ゴレ島
世界遺産 第398回：2004.05.09放送：レッドウッド国立公園
世界遺産 第397回：2004.05.02放送：イスラーム都市カイロ
世界遺産 第396回：2004.04.25放送：テ・ワヒポウナムII
世界遺産 第395回：2004.04.18放送：テ・ワヒポウナムI
世界遺産 第394回：2004.04.04放送：ビブロス
世界遺産 第393回：2004.03.28放送：シュリー・シュル・ロワールとシャロンヌ間のロワール渓谷
世界遺産 第392回：2004.03.21放送：ヨセミテ国立公園
世界遺産 第391回：2004.03.14放送：青城山と都江堰水利施設
世界遺産 第390回：2004.03.07放送：ムツヘタの歴史地区
世界遺産 第389回：2004.02.29放送：カトマンズ盆地
世界遺産 第388回：2004.02.22放送：セントラル･アマゾン自然保護区群
世界遺産 第387回：2004.02.15放送：マヌー国立公園
世界遺産 第386回：2004.02.08放送：雲南の三江併流保護地域（II）
世界遺産 第385回：2004.02.01放送：雲南の三江併流保護地域（I）
世界遺産 第384回：2004.01.25放送：ニュー・ラナーク
世界遺産 第383回：2004.01.18放送：古代都市テーベとその墓地遺跡(II)
世界遺産 第382回：2004.01.11放送：古代都市テーベとその墓地遺跡(I)
世界遺産 第381回：2004.01.04放送：古都京都の文化財IV
世界遺産 第380回：2003.12.28放送：アグテレク・カルストとスロヴァキア・カルストの洞窟群
世界遺産 第379回：2003.12.21放送：クヴェートリンブルクの教会、城と旧市街
世界遺産 第378回：2003.12.14放送：ハドリアヌスの防壁
世界遺産 第377回：2003.12.07放送：サガルマータ国立公園
世界遺産 第376回：2003.11.30放送：宗教都市アヌラーダプラ
世界遺産 第375回：2003.11.23放送：ストーンヘンジ、エーヴベリーと関連する遺跡群
世界遺産 第374回：2003.11.16放送：パンタナル自然保護区
世界遺産 第373回：2003.11.02放送：ティール
世界遺産 第372回：2003.10.26放送：ホルトバージ国立公園
世界遺産 第371回：2003.10.19放送：要塞都市クエンカ
世界遺産 第370回：2003.10.12放送：イエローストーン
世界遺産 第369回：2003.10.05放送：ラヴェンナの初期キリスト教建築群
世界遺産 第368回：2003.09.28放送：ユングフラウ、アレッチ、ビエッチホルン
世界遺産 第367回：2003.09.21放送：ブッダガヤの大菩提寺
世界遺産 第366回：2003.09.14放送：仏陀生誕の地ルンビニー
世界遺産 第365回：2003.09.07放送：古代都市パレンケと国立公園
世界遺産 第364回：2003.08.17放送：マラケシュの旧市街
世界遺産 第363回：2003.08.10放送：タラマンカ地方 ラ・アミスター保護区群／ラ・アミスター国立公…
世界遺産 第362回：2003.08.03放送：聖カタリナ修道院
世界遺産 第361回：2003.07.27放送：ヴェネツィアとその潟II
世界遺産 第360回：2003.07.20放送：ヴェネツィアとその潟I
世界遺産 第359回：2003.07.13放送：ジャムのミナレットと遺跡
世界遺産 第358回：2003.07.06放送：バーミヤン渓谷の景観と遺跡
世界遺産 第357回：2003.06.29放送：ウィーン歴史地区
世界遺産 第356回：2003.06.22放送：イスタンブール歴史地区
世界遺産 第355回：2003.06.15放送：ブルノのトゥーゲントハット邸
世界遺産 第354回：2003.06.08放送：サーンチーの仏教建造物
世界遺産 第353回：2003.06.01放送：フェスのメディナ(旧市街)
世界遺産 第352回：2003.05.25放送：パリのセーヌ河岸
世界遺産 第351回：2003.05.18放送：シンハラジャ森林保護区
世界遺産 第350回：2003.05.11放送：サンタ・マリア・デッレ・グラツィエ修道院とレオナルド・ダ・ヴ…
世界遺産 第349回：2003.05.04放送：古代都市テオティワカン
世界遺産 第348回：2003.04.27放送：天壇
世界遺産 第347回：2003.04.20放送：パルミラの遺跡
世界遺産 第346回：2003.04.13放送：ワルシャワ歴史地区
世界遺産 第345回：2003.04.06放送：アジャンター石窟群
世界遺産 第344回：2003.03.30放送：カディーシャ峡谷と神のスギの森
世界遺産 第343回：2003.03.16放送：ボイ渓谷のカタルーニャ風ロマネスク様式教会群
世界遺産 第342回：2003.03.09放送：雲岡石窟
世界遺産 第341回：2003.03.02放送：クロンボー城
世界遺産 第340回：2003.02.23放送：イビサ、生物多様性と文化
世界遺産 第339回：2003.02.16放送：エローラ石窟群
世界遺産 第338回：2003.02.09放送：ハットゥシャ
世界遺産 第337回：2003.02.02放送：ウェストミンスター宮殿、ウェストミンスター寺院と聖マーガレッ…
世界遺産 第336回：2003.01.26放送：ヴェルサイユ宮殿と庭園
世界遺産 第335回：2003.01.19放送：クレムリンと赤の広場、モスクワII
世界遺産 第334回：2003.01.12放送：クレムリンと赤の広場、モスクワI
世界遺産 第333回：2003.01.05放送：古都京都の文化財III
世界遺産 第332回：2002.12.22放送：ガラパゴス諸島（水中編）
世界遺産 第331回：2002.12.15放送：ココ島国立公園
世界遺産 第330回：2002.12.08放送：ペトラ
世界遺産 第329回：2002.12.01放送：バチカン市国
世界遺産 第328回：2002.11.24放送：エルチェの椰子園
世界遺産 第327回：2002.11.17放送：ヴァッハウ渓谷の文化的景観
世界遺産 第326回：2002.11.10放送：アランフェスの文化的景観
世界遺産 第325回：2002.11.03放送：バゲルハットのモスク都市
世界遺産 第324回：2002.10.27放送：ブルッヘ歴史地区
世界遺産 第323回：2002.10.20放送：ギョレメ国立公園とカッパドキアの岩窟群
世界遺産 第322回：2002.10.13放送：キジー島の木造教会
世界遺産 第321回：2002.10.06放送：ヴィチェンツァ市街とヴェネト地方のパッラーディオのヴィッラ
世界遺産 第320回：2002.09.29放送：ブウィンディ・インペニトラブル国立公園
世界遺産 第319回：2002.09.22放送：フェルテー湖／ノイジードラー湖の文化的景観
世界遺産 第318回：2002.09.15放送：ボロブドゥール遺跡群
世界遺産 第317回：2002.09.08放送：グヌン・ムル国立公園
世界遺産 第316回：2002.09.01放送：べームスター干拓地
世界遺産 第315回：2002.08.25放送：セレンゲティ国立公園II
世界遺産 第314回：2002.08.18放送：セレンゲティ国立公園I
世界遺産 第313回：2002.08.11放送：ヴェゼール渓谷の装飾洞窟群
世界遺産 第312回：2002.08.04放送：ストラスブールのグランディル
世界遺産 第311回：2002.07.28放送：キナバル公園
世界遺産 第310回：2002.07.21放送：クレスピ・ダッダ
世界遺産 第309回：2002.07.14放送：ガラパゴス諸島II
世界遺産 第308回：2002.07.07放送：ガラパゴス諸島I
世界遺産 第307回：2002.06.30放送：カルヴァリア・ゼブジドフスカ：マニエリスム様式の建築と公園の…
世界遺産 第306回：2002.06.23放送：キト市街
世界遺産 第305回：2002.06.16放送：ンゴロンゴロ自然保護区
世界遺産 第304回：2002.06.09放送：ヴィッラ・ロマーナ・デル・カサーレ
世界遺産 第303回：2002.06.02放送：パハールプルの仏教寺院遺跡
世界遺産 第302回：2002.05.26放送：サルヴァドール・ダ・バイーア歴史地区
世界遺産 第301回：2002.05.19放送：ランスのノートルダム大聖堂、サン・レミ聖堂、トー宮殿
世界遺産 第300回：2002.05.12放送：ロイヤル・チトワン国立公園
世界遺産 第299回：2002.05.05放送：グレート・バリア・リーフ
世界遺産 第298回：2002.04.28放送：グレート・バリア・リーフ
世界遺産 第297回：2002.04.21放送：ヴァルトブルク城
世界遺産 第296回：2002.04.14放送：ケベック歴史地区
世界遺産 第295回：2002.04.07放送：アテネのアクロポリス
世界遺産 第294回：2002.03.31放送：グラナダのアルハンブラ宮殿 ヘネラリーフェ離宮 アルバイシン…
世界遺産 第293回：2002.03.24放送：セハ・ダ・カピバラ国立公園
世界遺産 第292回：2002.03.17放送：デルフィ古代遺跡
世界遺産 第291回：2002.03.10放送：バルデス半島
世界遺産 第290回：2002.03.03放送：バルデス半島
世界遺産 第289回：2002.02.24放送：リヨン歴史地区
世界遺産 第288回：2002.02.17放送：フーマユーン廟、デリー
世界遺産 第287回：2002.02.10放送：ロード・ハウ諸島
世界遺産 第286回：2002.02.03放送：プエブラ歴史地区
世界遺産 第285回：2002.01.27放送：サンティアゴ・デ・コンポステーラへのフランスの巡礼路II
世界遺産 第284回：2002.01.20放送：サンティアゴ・デ・コンポステーラへのフランスの巡礼路I
世界遺産 第283回：2002.01.13放送：琉球王国のグスクおよび関連遺産群
世界遺産 第282回：2002.01.06放送：姫路城
世界遺産 第281回：2001.12.23放送：カムチャッカ火山群
世界遺産 第280回：2001.12.16放送：カムチャッカ火山群
世界遺産 第279回：2001.12.09放送：自由の女神
世界遺産 第278回：2001.12.02放送：シャーロッツビルのモンティチェロとバージニア大学
世界遺産 第278回：2001.12.02放送：独立記念館
世界遺産 第277回：2001.11.25放送：アヴィニョン歴史地区
世界遺産 第276回：2001.11.18放送：オアハカ歴史地区とモンテ・アルバン古代遺跡
世界遺産 第275回：2001.11.11放送：サン・ジミニャーノ歴史地区
世界遺産 第274回：2001.11.04放送：オリンピック国立公園
世界遺産 第273回：2001.10.28放送：建築家ヴィクトル・オルタによる主な都市邸宅
世界遺産 第272回：2001.10.21放送：ゴアの教会と修道院
世界遺産 第271回：2001.10.14放送：シエナ歴史地区
世界遺産 第270回：2001.10.07放送：カナディアン・ロッキー・マウンテン自然公園群II
世界遺産 第269回：2001.09.30放送：カナディアン・ロッキー・マウンテン自然公園群I
世界遺産 第268回：2001.09.23放送：ダージリン・ヒマラヤ鉄道
世界遺産 第267回：2001.09.16放送：ケルン大聖堂
世界遺産 第266回：2001.09.09放送：ロンドン塔
世界遺産 第265回：2001.09.02放送：安徽省の古い村～西遞村と宏村
世界遺産 第264回：2001.08.26放送：ポンペイ、エルコラーノおよびトッレ・アヌンツィアータの遺跡
世界遺産 第263回：2001.08.19放送：シュコツィアン洞窟群
世界遺産 第262回：2001.07.22放送：広島平和記念碑（原爆ドーム）
世界遺産 第261回：2001.07.15放送：ビスカイノ湾のクジラ保護区
世界遺産 第260回：2001.07.08放送：ミストラ
世界遺産 第259回：2001.07.01放送：古都ポロンナルワ
世界遺産 第258回：2001.06.24放送：龍門石窟
世界遺産 第257回：2001.06.17放送：ローマ歴史地区II
世界遺産 第256回：2001.06.10放送：ローマ歴史地区I
世界遺産 第255回：2001.06.03放送：古都スクレ
世界遺産 第254回：2001.05.27放送：グラーツ歴史地区
世界遺産 第253回：2001.05.20放送：ダンブッラの黄金寺院
世界遺産 第252回：2001.05.13放送：ハワイ火山国立公園II
世界遺産 第251回：2001.05.06放送：ハワイ火山国立公園I
世界遺産 第250回：2001.04.29放送：タッシリ・ナジェール
世界遺産 第249回：2001.04.22放送：ナスカおよびフマナ平原の地上絵
世界遺産 第248回：2001.04.15放送：ベラヴェシュスカヤ・プーシャ/ビャウォヴィエジャ原生林
世界遺産 第247回：2001.04.08放送：アブ・ミナ
世界遺産 第246回：2001.04.01放送：ポトシ市街
世界遺産 第245回：2001.03.25放送：トンブクトゥ
世界遺産 第244回：2001.03.18放送：テルチ歴史地区
世界遺産 第243回：2001.03.11放送：古都オウロ・プレット、コンゴーニャスのボン・ジェズス聖域
世界遺産 第242回：2001.03.04放送：トロードスの壁画聖堂
世界遺産 第241回：2001.02.25放送：マナ・プールズ国立公園、サピとチェウォーレのサファリ地区
世界遺産 第240回：2001.02.18放送：ヴルコリニェツ
世界遺産 第239回：2001.02.11放送：アブシンベルからフィラエまでのヌビア遺跡群II
世界遺産 第238回：2001.02.04放送：アボメイの王宮
世界遺産 第237回：2001.01.28放送：オリンダ歴史地区
世界遺産 第236回：2001.01.21放送：日光の社寺
世界遺産 第235回：2001.01.14放送：古都京都の文化財II
世界遺産 第234回：2001.01.07放送：厳島神社
世界遺産 第233回：2000.12.24放送：スタークフォンテン・スワートクランズ・クロムドライおよび周辺…
世界遺産 第232回：2000.12.17放送：周口店の北京原人遺跡
世界遺産 第231回：2000.12.10放送：ブラジリア
世界遺産 第230回：2000.12.03放送：フォントネーのシトー会修道院
世界遺産 第229回：2000.11.26放送：スコータイと周辺の古都
世界遺産 第228回：2000.11.19放送：サン・テミリオン地区
世界遺産 第227回：2000.11.12放送：フランドル地方とワロン地方の鐘楼
世界遺産 第226回：2000.11.05放送：バンベルク
世界遺産 第225回：2000.10.29放送：リーガ歴史地区
世界遺産 第224回：2000.10.22放送：聖地ミーソン
世界遺産 第223回：2000.10.15放送：古都ホイアン
世界遺産 第222回：2000.10.08放送：大足石刻
世界遺産 第221回：2000.10.01放送：ヴィガン歴史地区
世界遺産 第220回：2000.09.24放送：ザンクト・ガレン修道院
世界遺産 第219回：2000.09.17放送：フィリピンのバロック様式教会群
世界遺産 第218回：2000.09.10放送：オリンピアの古代遺跡
世界遺産 第217回：2000.09.03放送：ヴィルニュス歴史地区
世界遺産 第216回：2000.08.27放送：ウジュン・クロン国立公園
世界遺産 第215回：2000.08.20放送：シギショアラ歴史地区
世界遺産 第214回：2000.08.13放送：モシ・オア・トゥニャ/ヴィクトリアの滝
世界遺産 第213回：2000.08.06放送：アーヘン大聖堂
世界遺産 第212回：2000.07.30放送：フィリピン・コルディレラの棚田群
世界遺産 第211回：2000.07.23放送：リラ修道院
世界遺産 第210回：2000.07.16放送：コモド国立公園
世界遺産 第209回：2000.07.09放送：マラムレシュの木造教会
世界遺産 第208回：2000.07.02放送：プランバナン寺院遺跡群
世界遺産 第207回：2000.06.18放送：シェーンブルン宮殿と庭園
世界遺産 第206回：2000.06.11放送：ブリッゲン
世界遺産 第205回：2000.06.04放送：シミエン国立公園
世界遺産 第204回：2000.05.28放送：バルセロナのカタルーニャ音楽堂とサン・パウ病院
世界遺産 第203回：2000.05.21放送：アシャンティの伝統建築物群
世界遺産 第202回：2000.05.14放送：ペタヤヴェシの古い教会
世界遺産 第201回：2000.05.07放送：アンコールII
世界遺産 第200回：2000.04.30放送：アンコールI
世界遺産 第199回：2000.04.23放送：エディンバラの旧市街と新市街
世界遺産 第198回：2000.04.16放送：バン・チェン古代遺跡
世界遺産 第197回：2000.04.09放送：城塞都市カルカッソンヌ
世界遺産 第196回：2000.04.02放送：ロベン島
世界遺産 第195回：2000.03.26放送：グアラニー人のイエズス会伝道所
世界遺産 第194回：2000.03.19放送：イグアス国立公園II
世界遺産 第193回：2000.03.12放送：グレーターセントルシア湿地公園
世界遺産 第192回：2000.03.05放送：ゴール旧市街と要塞
世界遺産 第191回：2000.02.27放送：ロス・グラシアレス
